fuente_nombre,nombre,categoria,fecha_inicio,hora_inicio,fecha_termino,lugar,comuna,precio_min,link_evento
Municipalidad de Providencia,Ven a bailar Swing & Rock´n Roll,,2026-08-29,16:00:00,,"Café Literario Parque Bustamante, Av. General Bustamante altura 50",Providencia,0,https://providencia.cl/provi/2026-actividades-de-agosto
Municipalidad de Providencia,Historias que transforman: Cine en Balmaceda,cine,2026-08-29,16:00:00,,"Café Literario Parque Balmaceda, Av. Providencia 410",Providencia,0,https://providencia.cl/provi/2026-actividades-de-agosto
Passline,"El Principito, Teatro en Factoría Franklin, Especial mes del niño",,2026-08-29,16:00:00,,Factoria Franklin,Santiago,5000,https://www.passline.com/eventos/el-principito-teatro-en-factoria-franklin-especial-mes-del-nino-539363
Passline,Sky Sunset Winter (+18),,2026-08-29,16:00:00,,MIRADOR SKY COSTANERA,Providencia,,https://www.passline.com/eventos/sky-sunset-winter-532274
Passline,Michael is back,,2026-08-29,17:00:00,,teatro Palermo Puente Alto,Puente Alto,,https://www.passline.com/eventos/michael-is-back
Passline,Ecos De La Casa - Alex Caniulef,,2026-08-29,18:00:00,,Auditorio Sofofa,Las Condes,10000,https://www.passline.com/eventos/ecos-de-la-casa-alex-caniulef
Passline,Moonchilds tributo a Iron Maiden en Club Hell Bar 🤘🔥,,2026-08-29,18:00:00,,Club Hell Bar,La Florida,3000,https://www.passline.com/eventos/moonchilds-tributo-a-iron-maiden-en-club-hell-bar
Passline,SANTA FERIA EN MYSTIC (+15),,2026-08-29,18:00:00,,Mystic Valley,Lampa,20000,https://www.passline.com/eventos/santa-feria-en-mystic
Passline,El Circo de Tony Caluga en Puente Alto / Vacaciones de invierno,,2026-08-29,18:00:00,,Puente Alto,Puente Alto,5000,https://www.passline.com/eventos/el-circo-de-tony-caluga-en-puente-alto-vacaciones-de-invierno-542567
Passline,SO LIQUID • FREQUENCIES (+18),,2026-08-29,18:00:00,,Centro de Eventos Ora,Ñuñoa,8000,https://www.passline.com/eventos/so-liquid-frequencies
Passline,1er Encuentro Coral,,2026-08-29,18:00:00,,Centro Cultural Teatro Serrano,Melipilla,,https://www.passline.com/eventos/1er-encuentro-coral-melipilla-canta
Passline,Dont look back / Centro Arte Alameda,,2026-08-29,19:00:00,,Centro Arte Alameda,Santiago,2000,https://www.passline.com/eventos/dont-look-back-centro-arte-alameda
Passline,COFRADIAX (+18),,2026-08-29,19:00:00,,Nasty Bar,Vitacura,10000,https://www.passline.com/eventos/cofradiax
Passline,CHANCES + ELNUEVEONCE + HAMADRYAS,,2026-08-29,19:00:00,,Epicentro,Santiago,8000,https://www.passline.com/eventos/chances-elnueveonce-hamadryas
Municipalidad de Providencia,Bella Ciao,,2026-08-29,19:30:00,,Club Providencia,Providencia,,https://providencia.cl/provi/2026-actividades-de-agosto
Passline,Lemontur,,2026-08-29,19:30:00,,Rock Star,Recoleta,5000,https://www.passline.com/eventos/lemontur
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos? (+14)",,2026-08-29,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10",Providencia,8000,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542744
Passline,Obra El Chileno Agūeboniao,,2026-08-29,20:00:00,,Teatro fiebre,Providencia,12990,https://www.passline.com/eventos/obra-el-chileno-ageboniao
Passline,Pank en Happy People (+18),,2026-08-29,20:00:00,,Teatro Happy People,Providencia,7000,https://www.passline.com/eventos/pank-en-happy-people-546909
Passline,PANTHALASSA - Prismas de Navegación,,2026-08-29,20:00:00,,Centro Cultural Ceina,Santiago,,https://www.passline.com/eventos/panthalassa-prismas-de-navegacion-533185
Passline,Gran Final Miss Grand Chile 2026 (+10),,2026-08-29,20:00:00,,Gran Espacio Parque,La Florida,39900,https://www.passline.com/eventos/gran-final-miss-grand-chile-2026
Passline,GENESIS EN SANTIAGO DE CHILE (+18),,2026-08-29,20:00:00,,Discoteca La Fama,Recoleta,10000,https://www.passline.com/eventos/genesis-en-santiago-de-chile
Passline,Rock en La Morgue,,2026-08-29,20:00:00,,Bar La Morgue,Pedro Aguirre Cerda,3000,https://www.passline.com/eventos/rock-en-la-morgue
Passline,DREAM THEATER EXPERIENCE - NIGHTMARE CINEMA (+18),,2026-08-29,20:00:00,,CLUB AMANDA,Vitacura,14000,https://www.passline.com/eventos/dream-theater-experience-nightmare-cinema
Passline,GRUPO KARICIA Y CUECAS CON LOS META Y PONGA (+18),,2026-08-29,20:00:00,,BAR VICTORIA,Pedro Aguirre Cerda,15000,https://www.passline.com/eventos/grupo-karicia-y-cuecas-con-los-meta-y-ponga
Passline,El Circo de Tony Caluga en Puente Alto / Vacaciones de invierno,,2026-08-29,20:30:00,,Puente Alto,Puente Alto,5000,https://www.passline.com/eventos/el-circo-de-tony-caluga-en-puente-alto-vacaciones-de-invierno-542581
Passline,Aura ★ SABADO 29 AGOSTO ★ (+24),,2026-08-29,20:30:00,,Aura club,Vitacura,8000,https://www.passline.com/eventos/aura-sabado-29-agosto-532210
Passline,Evil Empire V,,2026-08-29,20:30:00,,Bar Oxido,Recoleta,8000,https://www.passline.com/eventos/evil-empire-v
Passline,SURVENTO SONIDO LATINOAMERICANO,,2026-08-29,20:30:00,,La chimenea,Santiago,9500,https://www.passline.com/eventos/survento-sonido-latinoamericano
Passline,Ponte en mis zapatos - Noche de Teatro DIVINO MAIPO,,2026-08-29,20:30:00,,DIVINO MAIPO,Isla de Maipo,20000,https://www.passline.com/eventos/ponte-en-mis-zapatos-noche-de-teatro-divino-maipo
Passline,La Noche del Roto Chileno Agosto,,2026-08-29,21:00:00,,Peluquería Francesa,Santiago,13000,https://www.passline.com/eventos/la-noche-del-roto-chileno-agosto
Passline,PABLO RUIZ EN CONCIERTO - TOUR SIEMPRE JUNTOS,,2026-08-29,21:00:00,,Teatro Cariola,Santiago,20000,https://www.passline.com/eventos/pablo-ruiz-en-concierto-tour-siempre-juntos
Passline,🎙️💥¡NOCHES DE COMEDIA EN LA PELUQUERÍA!💈,,2026-08-29,21:00:00,,Peluquería Francesa,Santiago,8000,https://www.passline.com/eventos/noches-de-comedia-en-la-peluqueria-542049
